10/27/18|000054901|Ditton|OZONE-8HR|PPB|31|8|Meteorological Service of Canada|29|0|45.373300|-71.251400|124000054901
10/27/18|000055001|Mont-Saint-Michel|OZONE-1HR|PPB|32|1|Meteorological Service of Canada|-999|-999|46.768600|-75.431900|124000055001
10/27/18|000055001|Mont-Saint-Michel|OZONE-8HR|PPB|31|8|Meteorological Service of Canada|29|0|46.768600|-75.431900|124000055001
10/27/18|000055501|Frelighsburg|OZONE-1HR|PPB|36|1|Canadian Air and Precipitation Monitoring Network|-999|-999|45.051700|-72.861700|124000055501
10/27/18|000055501|Frelighsburg|OZONE-8HR|PPB|33|8|Canadian Air and Precipitation Monitoring Network|31|0|45.051700|-72.861700|124000055501
10/27/18|000060104|Ottawa|OZONE-1HR|PPB|32|1|Ontario Ministry of the Environment|-999|-999|45.432200|-75.676400|124000060104
10/27/18|000060104|Ottawa|OZONE-8HR|PPB|30|8|Ontario Ministry of the Environment|28|0|45.432200|-75.676400|124000060104
10/27/18|000060104|Ottawa|PM2.5-24hr|UG/M3|3.4|24|Ontario Ministry of the Environment|14|0|45.432200|-75.676400|124000060104
10/27/18|000060204|Windsor Downtown|OZONE-1HR|PPB|20|1|Ontario Ministry of the Environment|-999|-999|42.314400|-83.043300|124000060204
10/27/18|000060204|Windsor Downtown|OZONE-8HR|PPB|16|8|Ontario Ministry of the Environment|15|0|42.314400|-83.043300|124000060204
10/27/18|000060204|Windsor Downtown|PM2.5-24hr|UG/M3|4.6|24|Ontario Ministry of the Environment|19|0|42.314400|-83.043300|124000060204
10/27/18|000060304|Kingston|OZONE-1HR|PPB|29|1|Ontario Ministry of the Environment|-999|-999|44.219867|-76.521128|124000060304
10/27/18|000060304|Kingston|OZONE-8HR|PPB|25|8|Ontario Ministry of the Environment|23|0|44.219867|-76.521128|124000060304
10/27/18|000060304|Kingston|PM2.5-24hr|UG/M3|4.4|24|Ontario Ministry of the Environment|18|0|44.219867|-76.521128|124000060304
10/27/18|000060424|Toronto Downtown|OZONE-1HR|PPB|23|1|Ontario Ministry of the Environment|-999|-999|43.661900|-79.385300|124000060424
10/27/18|000060424|Toronto Downtown|OZONE-8HR|PPB|21|8|Ontario Ministry of the Environment|19|0|43.661900|-79.385300|124000060424
